iter	MultiClass
1514	0.1223740207
1515	0.1222951684
1516	0.1221975074
1517	0.1221076285
1518	0.1220375975
1519	0.1219499398
1520	0.1218838911
1521	0.1217832077
1522	0.1217120265
1523	0.1216068213
1524	0.1215511567
1525	0.1214439922
1526	0.1213564693
1527	0.1213107604
1528	0.1211849696
1529	0.1210719903
1530	0.1209943041
1531	0.1209559489
1532	0.1208899319
1533	0.1208356635
1534	0.1208073274
1535	0.1207428415
1536	0.1206861376
1537	0.120625166
1538	0.1205029211
1539	0.1204904269
1540	0.1204709756
1541	0.1203922503
1542	0.1203284545
1543	0.1201645861
1544	0.1200972206
1545	0.1200657273
1546	0.1199928008
1547	0.1199144166
1548	0.1198651458
1549	0.1198068792
1550	0.1197400372
1551	0.1196176892
1552	0.1195074388
1553	0.1193996952
1554	0.1193144649
1555	0.1192813612
1556	0.119248567
1557	0.1191203804
1558	0.1190646682
1559	0.1190001902
1560	0.1189652223
1561	0.1188819911
1562	0.1188483321
1563	0.1187239058
1564	0.1186500591
1565	0.118635431
1566	0.118518517
1567	0.118475061
1568	0.1184038163
1569	0.1183176341
1570	0.1182752648
1571	0.1182180692
1572	0.1181723444
1573	0.1180482671
1574	0.1180050649
1575	0.1179177483
1576	0.1178555232
1577	0.117717262
1578	0.1176599077
1579	0.1176374419
1580	0.117576851
1581	0.1175628813
1582	0.1175125792
1583	0.1174155529
1584	0.1173687333
1585	0.1173056991
1586	0.1172579435
1587	0.1172174068
1588	0.1171982331
1589	0.1171102739
1590	0.1169658648
1591	0.1169369259
1592	0.1169092324
1593	0.1168266041
1594	0.1168152839
1595	0.1167249608
1596	0.1166594515
1597	0.1165766804
1598	0.1165053564
1599	0.1164789718
1600	0.1164227915
1601	0.1163663257
1602	0.1162652615
1603	0.1162597958
1604	0.1161668231
1605	0.1161420171
1606	0.1161107618
1607	0.1160533281
1608	0.116029609
1609	0.11590573
1610	0.1158325893
1611	0.1158203887
1612	0.1157298434
1613	0.1156889655
1614	0.1156532599
1615	0.1155984123
1616	0.1155148321
1617	0.1154366065
1618	0.1153833535
1619	0.1153193435
1620	0.1152811787
1621	0.1151995261
1622	0.115155253
1623	0.1150565845
1624	0.1150323577
1625	0.1149639529
1626	0.1148050426
1627	0.1147351465
1628	0.114651947
1629	0.1145784097
1630	0.1145154072
1631	0.1144038558
1632	0.1143402504
1633	0.1142922727
1634	0.1142269776
1635	0.1141540591
1636	0.1140971966
1637	0.1139613549
1638	0.1139174229
1639	0.1138801942
1640	0.1137411714
1641	0.1136411702
1642	0.1136249555
1643	0.113567506
1644	0.1135397649
1645	0.1134979906
1646	0.1134468636
1647	0.1134134902
1648	0.1133292991
1649	0.1132559364
1650	0.1131937827
1651	0.1131417513
1652	0.1130616456
1653	0.1130134378
1654	0.1129734088
1655	0.112926732
1656	0.1129008234
1657	0.112871234
1658	0.1128568915
1659	0.1128306259
1660	0.1127962767
1661	0.1127538044
1662	0.1126411979
1663	0.1126070154
1664	0.1125586966
1665	0.1125188896
1666	0.1124944883
1667	0.1124112015
1668	0.1123016334
1669	0.1122543379
1670	0.1121469988
1671	0.112078483
1672	0.1119774823
1673	0.1118860089
1674	0.1118332476
1675	0.1117044582
1676	0.1116210049
1677	0.1115016238
1678	0.1114447375
1679	0.1114339886
1680	0.1113607844
1681	0.1113382156
1682	0.1112799093
1683	0.1112420856
1684	0.1111652958
1685	0.1110839526
1686	0.1110330001
1687	0.1109417568
1688	0.1109096764
1689	0.1108390901
1690	0.1107246671
1691	0.1105950447
1692	0.1105499387
1693	0.1104995811
1694	0.1104715227
1695	0.1104207685
1696	0.1103805252
1697	0.1103086697
1698	0.1101580016
1699	0.1101121578
1700	0.1100749449
1701	0.1099938159
1702	0.1099271326
1703	0.109875355
1704	0.1098575775
1705	0.1098310026
1706	0.1097936231
1707	0.1097542922
1708	0.1097197606
1709	0.1096648416
1710	0.1095871872
1711	0.1095455478
1712	0.1095256999
1713	0.1095053284
1714	0.1094484183
1715	0.1094191938
1716	0.1093814177
1717	0.1093271333
1718	0.1092450762
1719	0.1091661922
1720	0.1090829372
1721	0.1090595274
1722	0.1090532287
1723	0.1089834992
1724	0.1089589709
1725	0.1089363782
1726	0.1088585176
1727	0.1087924927
1728	0.1087496395
1729	0.1086771732
1730	0.1086132981
1731	0.108524387
1732	0.1085059669
1733	0.1084352537
1734	0.1083610263
1735	0.1083158965
1736	0.10818203
1737	0.1081204237
1738	0.1080848371
1739	0.1079858909
1740	0.1079468059
1741	0.1079102197
1742	0.1078058237
1743	0.1077763136
1744	0.1076550128
1745	0.107539971
1746	0.1075279051
1747	0.1074785788
1748	0.1074232553
1749	0.1073117674
1750	0.1072621
1751	0.1072106239
1752	0.1071405294
1753	0.1070452483
1754	0.1070041086
1755	0.1069796279
1756	0.1069042582
1757	0.1068755572
1758	0.1068414937
1759	0.1067972364
1760	0.106709428
1761	0.1066396271
1762	0.1065680412
1763	0.1065087434
1764	0.10642506
1765	0.1063649371
1766	0.1063114937
1767	0.1062468094
1768	0.1061914224
1769	0.1061355198
1770	0.1061182421
1771	0.106036185
1772	0.1059879058
1773	0.1059107591
1774	0.1058612741
1775	0.1057709113
1776	0.1057577666
1777	0.1056673562
1778	0.1056361723
1779	0.1056078283
1780	0.1055503708
1781	0.1055284683
1782	0.1054526702
1783	0.1053938641
1784	0.105339437
1785	0.1052011361
1786	0.105170333
1787	0.1050840952
1788	0.1050527289
1789	0.1050073452
1790	0.104996731
1791	0.1049730436
1792	0.104927771
1793	0.1048545431
1794	0.1047784118
1795	0.104663362
1796	0.1045879922
1797	0.1045250215
1798	0.1044837073
1799	0.1044607497
1800	0.1043656986
1801	0.1043118109
1802	0.1042620324
1803	0.1041835927
1804	0.1040961333
1805	0.1040670595
1806	0.104058024
1807	0.1040236669
1808	0.1039834634
1809	0.1039518193
1810	0.1038553165
1811	0.1038034596
1812	0.1037554898
1813	0.1037104155
1814	0.1036497215
1815	0.1035898762
1816	0.1035526158
1817	0.1035232484
1818	0.1034801653
1819	0.1034611265
1820	0.1033886363
1821	0.1033290212
1822	0.1032706514
1823	0.1032190801
1824	0.1031440435
1825	0.103048572
1826	0.1029967548
1827	0.1029410187
1828	0.102838011
1829	0.1027504961
1830	0.102682012
1831	0.102622135
1832	0.1025877462
1833	0.1025353817
1834	0.1024276063
1835	0.1023540928
1836	0.1022053047
1837	0.1021371618
1838	0.102038295
1839	0.102012315
1840	0.1020019468
1841	0.1019294487
1842	0.1018883408
1843	0.1018566809
1844	0.1018012622
1845	0.1017641841
1846	0.1016830472
1847	0.1016509748
1848	0.1015772709
1849	0.1015324346
1850	0.1015193058
1851	0.1014977681
1852	0.1014900574
1853	0.1014366378
1854	0.101387137
1855	0.1013676302
1856	0.1013487421
1857	0.1012794171
1858	0.101209053
1859	0.1011741565
1860	0.1011487556
1861	0.101131232
1862	0.1011051092
1863	0.1010576233
1864	0.1010055522
1865	0.1009620645
1866	0.1008957778
1867	0.1008646414
1868	0.1008121182
1869	0.1007580877
1870	0.1007052789
1871	0.100678704
1872	0.1005905068
1873	0.1005032457
1874	0.1003709817
1875	0.1003174352
1876	0.1002869493
1877	0.1002606441
1878	0.100219917
1879	0.1001679807
1880	0.1001480138
1881	0.1000064446
1882	0.09999192756
1883	0.09995963303
1884	0.09994711503
1885	0.09987887687
1886	0.09983134338
1887	0.09973891803
1888	0.09967824779
1889	0.09959463581
1890	0.0995422871
1891	0.09953231554
1892	0.09948499624
1893	0.09940326434
1894	0.09937277849
1895	0.09934418859
1896	0.09932349978
1897	0.09926514592
1898	0.09925408756
1899	0.09917927309
1900	0.0991290821
1901	0.09909689863
1902	0.09906740439
1903	0.09904673145
1904	0.09901459557
1905	0.09898148396
1906	0.0989106121
1907	0.098738446
1908	0.09869323683
1909	0.09867161988
1910	0.09860657071
1911	0.09852380755
1912	0.0984788443
1913	0.09844477281
1914	0.0983617796
1915	0.09832860452
1916	0.09822100368
1917	0.09820803351
1918	0.09811905102
1919	0.09809958386
1920	0.09807158892
1921	0.09801135498
1922	0.09790489647
1923	0.09785457856
1924	0.09781482717
1925	0.09775988443
1926	0.09773466598
1927	0.09765360837
1928	0.09760189428
1929	0.09752824593
1930	0.09748591638
1931	0.09745376464
1932	0.09741628204
1933	0.0973976637
1934	0.09734218945
1935	0.09730058179
1936	0.09727460972
1937	0.09723303378
1938	0.09718887174
1939	0.09716421652
1940	0.09713550763
1941	0.09709749353
1942	0.09707798671
1943	0.09703518912
1944	0.09701954559
1945	0.0969356639
1946	0.09687036882
1947	0.09685298006
1948	0.09683779664
1949	0.09681165005
1950	0.09675643758
1951	0.09672308799
1952	0.0966614658
1953	0.09656971475
1954	0.09650831468
1955	0.09645295943
1956	0.09641108204
1957	0.096361724
1958	0.09628045221
1959	0.09619912489
1960	0.09618303712
1961	0.09613238603
1962	0.09607004196
1963	0.09604882165
1964	0.095996584
1965	0.09594731322
1966	0.09592256281
1967	0.09587881328
1968	0.09584873994
1969	0.09581184437
1970	0.09573697436
1971	0.09568361818
1972	0.09566739556
1973	0.09561545935
1974	0.09557034537
1975	0.0955449048
1976	0.09551508531
1977	0.09548117249
1978	0.09545901611
1979	0.09541905053
1980	0.09535112969
1981	0.09529711508
1982	0.0952311695
1983	0.09519981898
1984	0.09515215063
1985	0.09508994142
1986	0.0950674122
1987	0.09505404539
1988	0.09501420674
1989	0.09491297596
1990	0.09488751159
1991	0.09484990206
1992	0.09480189261
1993	0.09476823363
1994	0.09462982963
1995	0.09459435404
1996	0.09449538411
1997	0.09444627199
1998	0.09437936654
1999	0.09432882652
2000	0.09430682086
2001	0.09426498314
2002	0.09425079132
2003	0.09422374831
2004	0.09414204022
2005	0.09412206536
2006	0.09405662749
2007	0.09402314303
2008	0.09395603133
2009	0.09387700453
2010	0.09385595081
2011	0.09382683734
2012	0.09376999072
2013	0.09369758782
2014	0.09363844068
2015	0.09360133092
2016	0.09357743726
2017	0.0935507195
2018	0.09351513285
2019	0.0933478851
2020	0.09331225085
2021	0.09321353477
2022	0.09319309981
2023	0.09317755148
2024	0.09316177309
2025	0.09309452653
2026	0.09303648998
2027	0.0929779616
2028	0.09294297784
2029	0.09293615561
2030	0.09289452414
2031	0.09280001246
2032	0.09272534078
2033	0.09268047272
2034	0.09263436714
2035	0.0926012476
2036	0.09254723299
2037	0.09250124641
2038	0.09245311796
2039	0.09237517002
2040	0.09235452881
2041	0.0922952706
2042	0.09227010768
2043	0.09223460036
2044	0.0921881378
2045	0.09215100424
2046	0.09206823315
2047	0.09201016487
2048	0.09194997852
2049	0.09188552432
2050	0.09185549064
2051	0.09183386576
2052	0.09179228189
2053	0.09175790896
2054	0.09173376938
2055	0.09170643286
2056	0.09166604685
2057	0.09157855572
2058	0.09156050854
2059	0.0915054706
2060	0.09148540056
2061	0.09146429131
2062	0.09138824725
2063	0.09132216681
2064	0.09126085401
2065	0.09119459905
2066	0.09113321485
2067	0.0910877677
2068	0.09102282166
2069	0.09100220425
2070	0.09095540851
2071	0.09093042011
2072	0.09091235707
2073	0.09088932808
2074	0.0908535431
2075	0.09082529431
2076	0.09080063909
2077	0.09076754335
2078	0.09075021012
2079	0.09072050169
2080	0.09070415214
2081	0.09068120248
2082	0.09063786546
2083	0.09055384891
2084	0.09048768914
2085	0.0904405285
2086	0.09039980931
2087	0.09035672613
2088	0.09031537232
2089	0.09027838949
2090	0.09025658215
2091	0.09018654324
2092	0.09017310503
2093	0.09010026583
2094	0.09003381256
2095	0.09000706307
2096	0.08998486703
2097	0.0899483919
2098	0.08990687942
2099	0.08985012006
2100	0.08980387169
2101	0.08978013668
2102	0.08973841002
2103	0.08970701983
2104	0.089665785
2105	0.08962410594
2106	0.08957113053
2107	0.0895279125
2108	0.08950364599
2109	0.0894785148
2110	0.08944003267
2111	0.08937058871
2112	0.08930491286
2113	0.08926015586
2114	0.08924504382
2115	0.08915771929
2116	0.08911575464
2117	0.08909115495
2118	0.08904352627
2119	0.08900492514
2120	0.08893943174
2121	0.08878809723
2122	0.08876030855
2123	0.08872325432
2124	0.08862754479
2125	0.08859102999
2126	0.08857708409
2127	0.08855138173
2128	0.08847251359
2129	0.08843102491
2130	0.08839960299
2131	0.08838284093
2132	0.08837159219
2133	0.08834150298
2134	0.08831540399
2135	0.08825744677
2136	0.08817073305
2137	0.08814128641
2138	0.08811966946
2139	0.0881102294
2140	0.08807795073
2141	0.08802205605
2142	0.08798447032
2143	0.08797936951
2144	0.08794133955
2145	0.08790103287
2146	0.08785177002
2147	0.08780501395
2148	0.08777365549
2149	0.0877324524
2150	0.08772271089
2151	0.08770826522
2152	0.0876730752
2153	0.08762574797
2154	0.08755454293
2155	0.08749599868
2156	0.08737422189
2157	0.08734664739
2158	0.08733293946
2159	0.08731196507
2160	0.08727075405
2161	0.08725389679
2162	0.08724068864
2163	0.08718644398
2164	0.0871325325
2165	0.08709969854
2166	0.08705829713
2167	0.08702828725
2168	0.08700024471
2169	0.08698060304
2170	0.08684663349
2171	0.0868120781
2172	0.08677025625
2173	0.08670840401
2174	0.08666198905
2175	0.08659129171
2176	0.08656563696
2177	0.08648220743
2178	0.08643162774
2179	0.0863823173
2180	0.08635083985
2181	0.08629505623
2182	0.08627553354
2183	0.08624457966
2184	0.08618060142
2185	0.08615186873
2186	0.08614596671
2187	0.08613785143
2188	0.08610884902
2189	0.08607357175
2190	0.0860171059
2191	0.08594284672
2192	0.0858703407
2193	0.08582526639
2194	0.0857611057
2195	0.08572221899
2196	0.08567966732
2197	0.08562225746
2198	0.08556180934
2199	0.08552788858
2200	0.08546855898
2201	0.08539050791
2202	0.08536916861
2203	0.08531275036
2204	0.0853032865
2205	0.08524094243
2206	0.08519441641
2207	0.08517344202
2208	0.08514281338
2209	0.08509546235
2210	0.08504358167
2211	0.08498354605
2212	0.08495482129
2213	0.08493407695
2214	0.0848880269
2215	0.08486531523
2216	0.08483390124
2217	0.0848049147
2218	0.08478361506
2219	0.08474492667
2220	0.08473106803
2221	0.08471473434
2222	0.0846809643
2223	0.08463863475
2224	0.0845827718
2225	0.08453636477
2226	0.08450634696
2227	0.08446169309
2228	0.08440943163
2229	0.08438364202
2230	0.08434373198
2231	0.08426906029
2232	0.08425704206
2233	0.08422931684
2234	0.08417238295
2235	0.08411114154
2236	0.08409069072
2237	0.0840723421
2238	0.08404385532
2239	0.0840016051
2240	0.08397615659
2241	0.08394705106
2242	0.0839239586
2243	0.08390413447
2244	0.08388376298
2245	0.08385229346
2246	0.08380310995
2247	0.08376302538
2248	0.08372744666
2249	0.08371431784
2250	0.08367888191
2251	0.08361981409
2252	0.08356856011
2253	0.08349813249
2254	0.08347953794
2255	0.08345074972
2256	0.08343873942
2257	0.08339234826
2258	0.08336641586
2259	0.08332131775
2260	0.08328746838
2261	0.08324513883
2262	0.08318845879
2263	0.08314284505
2264	0.08311668259
2265	0.08309417717
2266	0.08302762076
2267	0.08296826737
2268	0.08295404381
2269	0.08291173012
2270	0.08281141162
2271	0.08278874754
2272	0.08273557381
2273	0.08271874035
2274	0.0826754192
2275	0.08264487782
2276	0.08259945446
2277	0.08256839745
2278	0.08254063256
2279	0.08247033187
2280	0.08243353149
2281	0.08240233962
2282	0.08237915991
2283	0.0823574081
2284	0.08230996188
2285	0.08226589503
2286	0.08221343526
2287	0.08219525323
2288	0.08215831006
2289	0.0821369311
2290	0.08211424322
2291	0.08204664761
2292	0.08202128637
2293	0.08200957752
2294	0.0819609493
2295	0.08191231315
2296	0.08185575211
2297	0.08183724483
2298	0.08176928432
2299	0.08174283628
2300	0.08163869415
2301	0.08159748312
2302	0.08157395436
2303	0.08153835185
2304	0.0815250723
2305	0.08150150387
2306	0.08144930588
2307	0.08143331331
2308	0.0813668283
2309	0.08135470694
2310	0.08127310991
2311	0.08123257317
2312	0.08114278152
2313	0.0811249882
2314	0.08109516871
2315	0.08106876033
2316	0.08103961513
2317	0.08101886286
2318	0.08100434579
2319	0.08093963774
2320	0.08091356254
2321	0.08089214391
2322	0.08083630476
2323	0.08080896824
2324	0.08079951232
2325	0.08076043522
2326	0.08072140572
2327	0.08070036787
2328	0.0806883417
2329	0.0806478605
2330	0.08062222161
2331	0.08053903007
2332	0.08049820775
2333	0.08047947042
2334	0.08043534805
2335	0.08040514778
2336	0.08038125411
2337	0.08032654935
2338	0.08029368366
2339	0.08024115249
2340	0.08014526843
2341	0.08010938033
2342	0.08004368861
2343	0.08001085464
2344	0.0800068803
2345	0.07997740192
2346	0.0799319389
2347	0.07990774378
2348	0.07989790708
2349	0.07989071994
2350	0.07986700873
2351	0.07984710527
2352	0.07981550089
2353	0.07976527024
2354	0.07971227897
2355	0.07969607221
2356	0.07968822665
2357	0.07965060919
2358	0.07961274582
2359	0.07956892489
2360	0.07956050023
2361	0.07952818983
2362	0.07950090092
2363	0.0794881608
2364	0.07944628341
2365	0.0794164084
2366	0.07940264494
2367	0.07935158928
2368	0.0793252285
2369	0.079269548
2370	0.07924828803
2371	0.07920944892
2372	0.07917671015
2373	0.0791327861
2374	0.07912134697
2375	0.0791021178
2376	0.07906843502
2377	0.07902247223
2378	0.07898520382
2379	0.07894367548
2380	0.07889281814
2381	0.07887483443
2382	0.07883757395
2383	0.07872045372
2384	0.07871013311
2385	0.07864687676
2386	0.07864022906
2387	0.07861507407
2388	0.07857806744
2389	0.07852755914
2390	0.07850259454
2391	0.07847939103
2392	0.07845785341
2393	0.07844216228
2394	0.07840742444
2395	0.07838407813
2396	0.07835171221
2397	0.07831764072
2398	0.07829082778
2399	0.07821882946
2400	0.07820045703
2401	0.07818108507
2402	0.07813921562
2403	0.07809837744
2404	0.07804150702
2405	0.07801579673
2406	0.07797032578
2407	0.07791577174
2408	0.07786737357
2409	0.07780974953
2410	0.07771450803
2411	0.07767918316
2412	0.07762224134
2413	0.07758387027
2414	0.07755856456
2415	0.0775385897
2416	0.07749601423
2417	0.07745877755
2418	0.07742289738
2419	0.07739780586
2420	0.07736409928
2421	0.07733505721
2422	0.07726313029
2423	0.07725246857
2424	0.07723706302
2425	0.07721080537
2426	0.07718150945
2427	0.07715518833
2428	0.0771328257
2429	0.07707659784
2430	0.07706205697
2431	0.07703000042
2432	0.07701806152
2433	0.07699619072
2434	0.07698101523
2435	0.07694269968
2436	0.07690235333
2437	0.0768700588
2438	0.07682035172
2439	0.07678270253
2440	0.07674734593
2441	0.07670019322
2442	0.07668688987
2443	0.07663979269
2444	0.07659695543
2445	0.07653834772
2446	0.07651957866
2447	0.07648108859
2448	0.07645405352
2449	0.07641449252
2450	0.07638641032
2451	0.07633542605
2452	0.07629980767
2453	0.07626922663
2454	0.07626277724
2455	0.07618943034
2456	0.07617710273
2457	0.07612676102
2458	0.0760995911
2459	0.07608175017
2460	0.07600866506
2461	0.07599828099
2462	0.07596131402
2463	0.07592570357
2464	0.07589632039
2465	0.07587510801
2466	0.07578589546
2467	0.07574307407
2468	0.07566960025
2469	0.07562692165
2470	0.0756011003
2471	0.07556155517
2472	0.07552144681
2473	0.07547748309
2474	0.07543580403
2475	0.07539080904
2476	0.07538123412
2477	0.07534530636
2478	0.07528679384
2479	0.07523134339
2480	0.07519965969
2481	0.07513109628
2482	0.07506611851
2483	0.07503720336
2484	0.07502527239
2485	0.07495160025
2486	0.07493320403
2487	0.07491881388
2488	0.07488636069
2489	0.07484712494
2490	0.07478792227
2491	0.07473332063
2492	0.07466713707
2493	0.0746224594
2494	0.07456877797
2495	0.07452708305
2496	0.07448970357
2497	0.07445337123
2498	0.07441934735
2499	0.0743815395
2500	0.07435942279
2501	0.07433285576
2502	0.07429995833
2503	0.07426187284
2504	0.07421871034
2505	0.0741630457
2506	0.07412526959
2507	0.07411368766
2508	0.07410028119
2509	0.07404974116
2510	0.074017875
2511	0.07399318012
2512	0.0739435127
2513	0.0739304394
2514	0.07389106879
2515	0.07384715267
2516	0.07376556357
2517	0.07373054808
2518	0.07367655727
2519	0.07365906539
2520	0.07365566221
2521	0.07364337426
2522	0.07359952954
2523	0.07358612306
2524	0.07354331754
2525	0.07352312057
2526	0.07347305651
2527	0.07343652585
2528	0.07338673151
2529	0.07335051023
2530	0.07331293243
2531	0.07326547827
2532	0.07320391162
2533	0.07319185372
2534	0.07315850413
2535	0.07309358982
2536	0.07305391776
2537	0.07300523401
2538	0.07299450884
2539	0.07299058209
2540	0.07295906497
2541	0.07292703222
2542	0.07290741435
2543	0.07286438671
2544	0.07282466705
2545	0.07281283127
2546	0.07278214711
2547	0.07273986515
2548	0.07271971577
2549	0.0726584109
2550	0.07261130579
2551	0.0725658031
2552	0.07255568082
2553	0.07253708627
2554	0.07249845342
2555	0.07247015703
2556	0.0724201009
2557	0.07238243585
2558	0.07236572139
2559	0.07234067746
2560	0.07232544643
2561	0.07229412764
2562	0.07225872344
2563	0.07224913266
2564	0.0721855114
2565	0.07216624257
2566	0.07212211226
2567	0.07209335577
2568	0.07206191798
2569	0.07203145594
2570	0.07199503634
2571	0.07197693363
2572	0.07194909735
2573	0.07192700443
2574	0.07186176487
2575	0.0717792159
2576	0.07171361143
2577	0.07168388714
2578	0.07165617778
2579	0.07162458134
2580	0.07159465079
2581	0.07157092371
2582	0.07155765209
2583	0.07151809903
2584	0.07148747039
2585	0.07144047633
2586	0.07141357612
2587	0.07140106606
2588	0.07137624425
2589	0.07136896985
2590	0.07135920454
2591	0.07133671498
2592	0.07130080308
2593	0.07125748986
2594	0.07121683413
2595	0.07117707481
2596	0.07108203956
2597	0.0710560437
2598	0.07099210513
2599	0.07096771962
2600	0.07094603921
2601	0.07091893275
2602	0.07088828031
2603	0.07084734693
2604	0.07081477475
2605	0.07074987631
2606	0.07071877964
2607	0.07070187479
2608	0.07068473195
2609	0.07065614998
2610	0.07061222593
2611	0.07059907331
2612	0.07056314554
2613	0.07055574422
2614	0.07055165088
2615	0.07053027191
2616	0.07052150614
2617	0.07049596245
2618	0.07047152934
2619	0.07043318207
2620	0.07042551103
2621	0.07040816194
2622	0.07040387821
2623	0.07035081555
2624	0.07031352333
2625	0.07030239358
2626	0.0702703767
2627	0.07020869105
2628	0.07018344087
2629	0.07014814773
2630	0.07011138702
2631	0.0700716039
2632	0.07000996585
2633	0.06997330033
2634	0.06991960304
2635	0.06986723846
2636	0.0698338254
2637	0.06978169087
2638	0.06972804911
2639	0.06970604345
2640	0.06963394994
2641	0.06958013365
2642	0.06955107572
2643	0.06951887638
2644	0.06942799794
2645	0.0694041598
2646	0.06937295206
2647	0.0693421965
2648	0.06932107139
2649	0.06929131536
2650	0.06926719164
2651	0.06922488588
2652	0.06918158852
2653	0.0691699114
2654	0.0691532604
2655	0.06912750252
2656	0.06911186692
2657	0.06906296899
2658	0.06904875337
2659	0.06902436786
2660	0.06897037705
2661	0.06893955803
2662	0.06889550705
2663	0.06881763844
2664	0.06878794588
2665	0.06872220655
2666	0.06867314203
2667	0.06864368745
2668	0.06861031406
2669	0.06859431355
2670	0.06859022021
2671	0.06857640123
2672	0.06856405775
2673	0.06854373386
2674	0.06850794888
2675	0.06846796744
2676	0.06844406584
2677	0.06840991503
2678	0.06837397933
2679	0.06833630634
2680	0.06832197966
2681	0.06829397679
2682	0.06828796371
2683	0.06821720291
2684	0.06817710248
2685	0.06813036227
2686	0.0680680658
2687	0.06805834015
2688	0.06803748476
2689	0.06801610579
2690	0.0679852471
2691	0.06797280843
2692	0.06791431178
2693	0.06785957529
2694	0.06782863727
2695	0.06779064697
2696	0.06778384854
2697	0.06772844569
2698	0.06770496453
2699	0.06768515626
2700	0.06763686916
2701	0.06758097447
2702	0.06757778548
2703	0.06754986986
2704	0.06753344098
2705	0.06751574285
2706	0.06748001341
2707	0.06744712391
2708	0.06736655021
2709	0.06732016698
2710	0.06731012402
2711	0.06725606182
2712	0.06723317562
2713	0.06722203
2714	0.06719486801
2715	0.06713905265
2716	0.06709443844
2717	0.06706410332
2718	0.06701333324
2719	0.06698203031
2720	0.06691433951
2721	0.06689639546
2722	0.06685903186
2723	0.066827721
2724	0.06679243579
2725	0.066766313
2726	0.06668159836
2727	0.06667508551
2728	0.0666377219
2729	0.06660682355
2730	0.06657196672
2731	0.06653956906
2732	0.06650601321
2733	0.06646991489
2734	0.0664458467
2735	0.06640197024
2736	0.06637852874
2737	0.06632922623
2738	0.06628937172
2739	0.06627003149
2740	0.06623214829
2741	0.06617119246
2742	0.06612447605
2743	0.06610805114
2744	0.0660997296
2745	0.06608028625
2746	0.06602905607
2747	0.06599059773
2748	0.06593916923
2749	0.0659078068
2750	0.06588216394
2751	0.06586068582
2752	0.06580473957
2753	0.06573062319
2754	0.06570348896
2755	0.06570054191
2756	0.06567798096
2757	0.06564829236
2758	0.06561850857
2759	0.06558260064
2760	0.0655482872
2761	0.06551341847
2762	0.06548873548
2763	0.06544972185
2764	0.06541812937
2765	0.06539031689
2766	0.06537040153
2767	0.06533254609
2768	0.0652788607
2769	0.06525458229
2770	0.06521713935
2771	0.06518950139
2772	0.06516522694
2773	0.06511528188
2774	0.06510053079
2775	0.06505834006
2776	0.06502479611
2777	0.06501459449
2778	0.06498317257
2779	0.06494950963
2780	0.06490368567
2781	0.06486381529
2782	0.06483006508
2783	0.06481653962
2784	0.06478485591
2785	0.06477161206
2786	0.06475756303
2787	0.06472926268
2788	0.06466605789
2789	0.06465236583
2790	0.06460637132
2791	0.06459497978
2792	0.06458606725
2793	0.06455803661
2794	0.0645233662
2795	0.06450494618
2796	0.06448150072
2797	0.06443565692
2798	0.06440889157
2799	0.0643812774
2800	0.06434891941
2801	0.06433878126
2802	0.06431745783
2803	0.0643095726
2804	0.06427388282
2805	0.06423569816
2806	0.06419169478
2807	0.06418029135
2808	0.06416928852
2809	0.06414384002
2810	0.0641165154
2811	0.06407090562
2812	0.06403554109
2813	0.06399016533
2814	0.06393574218
2815	0.06389624861
2816	0.06386875344
2817	0.06385674711
2818	0.06382605501
2819	0.06378917927
2820	0.0637783827
2821	0.0637590147
2822	0.06372671224
2823	0.06370524205
2824	0.0636795278
2825	0.06365023187
2826	0.06362569565
2827	0.06359862091
2828	0.06357531824
2829	0.06355329672
2830	0.06351112582
2831	0.06347840292
2832	0.0634686852
2833	0.06345899923
2834	0.06344942431
2835	0.06341083904
2836	0.06335914479
2837	0.06334593664
2838	0.06333100309
2839	0.06329480561
2840	0.06325511769
2841	0.06324273058
2842	0.06322836027
2843	0.06316834051
2844	0.06311837562
2845	0.06309238768
2846	0.06308025839
2847	0.06302279697
2848	0.06300580486
2849	0.0629817327
2850	0.06294890271
2851	0.06291990823
2852	0.0628937894
2853	0.06287417549
2854	0.0628636645
2855	0.06282975564
2856	0.06280134819
2857	0.06277142954
2858	0.0627278228
2859	0.06268293888
2860	0.06264423463
2861	0.06261500217
2862	0.06259183038
2863	0.06256189983
2864	0.06252636871
2865	0.06248025916
2866	0.06246017722
2867	0.06243886172
2868	0.06242684745
2869	0.06235133489
2870	0.06232753642
2871	0.06228728923
2872	0.06225309082
2873	0.0622383556
2874	0.06221813879
2875	0.06212470994
2876	0.06207993311
2877	0.0620639802
2878	0.06199456402
2879	0.06190503019
2880	0.06188866873
2881	0.061869388
2882	0.06183000549
2883	0.06180584211
2884	0.06176068053
2885	0.06175222811
2886	0.06172470914
2887	0.0616930532
2888	0.06163864592
2889	0.06158667798
2890	0.06156190377
2891	0.06154008453
2892	0.0614948357
2893	0.06145389439
2894	0.06143282877
2895	0.06141233828
2896	0.0613897099
2897	0.06135098978
2898	0.06132522397
2899	0.06130194112
2900	0.06128784053
2901	0.06128037177
2902	0.06125039759
2903	0.06121707576
2904	0.06119737856
2905	0.06117645176
2906	0.06113378506
2907	0.06105179138
2908	0.06101276982
2909	0.06098563559
2910	0.06096920671
2911	0.06093340587
2912	0.06090690627
2913	0.06089763279
2914	0.06085568798
2915	0.06082588436
2916	0.06080903504
2917	0.06078947269
